image_size: 1080, 1920
pixel_to_mm_scale: 0.04393
total_files_sampled: 9
n_summary_pt: -0.2600, 0.0200, 0.0600, 0.371213, -0.392978, 0.827281, 0.004173, 0.013235, 0.005967, 918
n_summary_pt: -0.2600, 0.0200, 0.1000, 0.334331, -0.451049, 0.814435, 0.003715, 0.011989, 0.005770, 2325
n_summary_pt: -0.2600, 0.0200, 0.1400, 0.277438, -0.473068, 0.823466, 0.003215, 0.011977, 0.005947, 1136
n_summary_pt: -0.2600, 0.0200, 0.1800, 0.219070, -0.460782, 0.845503, 0.002852, 0.015057, 0.006904, 104
n_summary_pt: -0.2600, 0.0600, -0.1000, 0.496434, -0.232841, 0.836236, 0.000019, 0.000019, 0.000008, 4
n_summary_pt: -0.2600, 0.0600, -0.0600, 0.485451, -0.266229, 0.831975, 0.000285, 0.000943, 0.000049, 20
n_summary_pt: -0.2600, 0.0600, -0.0200, 0.482627, -0.337149, 0.806842, 0.000665, 0.001154, 0.000589, 70
n_summary_pt: -0.2600, 0.0600, 0.0200, 0.454212, -0.325888, 0.822735, 0.002390, 0.005423, 0.002783, 334
n_summary_pt: -0.2600, 0.0600, 0.0600, 0.443552, -0.392913, 0.799811, 0.001685, 0.005247, 0.002251, 376
n_summary_pt: -0.2600, 0.0600, 0.1000, 0.411325, -0.422444, 0.804378, 0.001357, 0.002532, 0.001440, 177
n_summary_pt: -0.2600, 0.0600, 0.1400, 0.412963, -0.492041, 0.766392, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.2600, 0.1000, -0.0600, 0.558567, -0.322588, 0.764081, 0.000019, 0.000082, 0.000019, 7
n_summary_pt: -0.2200, -0.1800, 0.0600, -0.374888, -0.404177, 0.834282, 0.000017, 0.000051, 0.000004, 3
n_summary_pt: -0.2200, -0.1800, 0.1000, -0.423250, -0.361102, 0.822980, 0.002564, 0.006985, 0.003620, 41
n_summary_pt: -0.2200, -0.1800, 0.1400, -0.414102, -0.357966, 0.831070, 0.002867, 0.004567, 0.002270, 108
n_summary_pt: -0.2200, -0.1800, 0.1800, -0.393793, -0.448908, 0.799854, 0.001738, 0.000792, 0.001112, 11
n_summary_pt: -0.2200, -0.1800, 0.2200, -0.373621, -0.407455, 0.831149, 0.001692, 0.000986, 0.000901, 67
n_summary_pt: -0.2200, -0.1800, 0.2600, -0.345966, -0.352556, 0.868488, 0.001234, 0.000472, 0.000034, 8
n_summary_pt: -0.2200, -0.1400, -0.2600, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2
n_summary_pt: -0.2200, -0.1400, 0.0200, -0.475111, -0.465467, 0.743258, 0.001256, 0.003466, 0.000455, 41
n_summary_pt: -0.2200, -0.1400, 0.0600, -0.446212, -0.400461, 0.792834, 0.004330, 0.004672, 0.002938, 227
n_summary_pt: -0.2200, -0.1400, 0.1000, -0.374080, -0.378645, 0.832019, 0.011022, 0.008050, 0.005366, 616
n_summary_pt: -0.2200, -0.1400, 0.1400, -0.351565, -0.351845, 0.857133, 0.009517, 0.004775, 0.003638, 659
n_summary_pt: -0.2200, -0.1400, 0.1800, -0.331750, -0.518729, 0.777099, 0.005964, 0.007619, 0.003397, 107
n_summary_pt: -0.2200, -0.1400, 0.2200, -0.311052, -0.455219, 0.826902, 0.005419, 0.003804, 0.003033, 152
n_summary_pt: -0.2200, -0.1400, 0.2600, -0.279244, -0.371502, 0.883449, 0.002368, 0.000947, 0.000211, 32
n_summary_pt: -0.2200, -0.1000, -0.2200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2
n_summary_pt: -0.2200, -0.1000, -0.1800, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1
n_summary_pt: -0.2200, -0.1000, -0.1400, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 2
n_summary_pt: -0.2200, -0.1000, -0.1000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 7
n_summary_pt: -0.2200, -0.1000, -0.0600, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 7
n_summary_pt: -0.2200, -0.1000, -0.0200, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 20
n_summary_pt: -0.2200, -0.1000, 0.0200, -0.323005, -0.513294, 0.738819, 0.024946, 0.049411, 0.011985, 382
n_summary_pt: -0.2200, -0.1000, 0.0600, -0.415531, -0.470233, 0.744810, 0.019071, 0.025229, 0.007173, 527
n_summary_pt: -0.2200, -0.1000, 0.1000, -0.306785, -0.447317, 0.794562, 0.032612, 0.025738, 0.016111, 344
n_summary_pt: -0.2200, -0.1000, 0.1400, -0.180965, -0.337346, 0.902435, 0.010258, 0.019096, 0.009707, 396
n_summary_pt: -0.2200, -0.1000, 0.1800, -0.225670, -0.563070, 0.774010, 0.006466, 0.018358, 0.008111, 155
n_summary_pt: -0.2200, -0.1000, 0.2200, -0.171929, -0.408332, 0.889573, 0.002043, 0.006986, 0.003337, 74
n_summary_pt: -0.2200, -0.1000, 0.2600, -0.186113, -0.338411, 0.921939, 0.000423, 0.000370, 0.000074, 33
n_summary_pt: -0.2200, -0.0600, -0.1400, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 3
